春原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すはら,スハラ,スハラ
須原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すばら,スバラ,スバラ
寿磨,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すま,スマ,スマ
須股,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すまた,スマタ,スマタ
角井,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみい,スミイ,スミイ
純浦,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみうら,スミウラ,スミウラ
住奥,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみおく,スミオク,スミオク
炭竃,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみかま,スミカマ,スミカマ
住沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみかわ,スミカワ,スミカワ
角川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみかわ,スミカワ,スミカワ
澄川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみがわ,スミガワ,スミガワ
角口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみくち,スミクチ,スミクチ
住倉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみくら,スミクラ,スミクラ
住沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみさわ,スミサワ,スミサワ
炭田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみだ,スミダ,スミダ
澄友,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみとも,スミトモ,スミトモ
角南,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみなみ,スミナミ,スミナミ
角本,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみもと,スミモト,スミモト
住田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみや,スミヤ,スミヤ
炭矢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみや,スミヤ,スミヤ
住山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみやま,スミヤマ,スミヤマ
隅山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみやま,スミヤマ,スミヤマ
角山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すみやま,スミヤマ,スミヤマ
李,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すもも,スモモ,スモモ
摺沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,するさわ,スルサワ,スルサワ
諏方,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すわ,スワ,スワ
周防,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すわう,スワウ,スワウ
諏訪内,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すわない,スワナイ,スワナイ
諏訪原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すわはら,スワハラ,スワハラ
駿東,-1,-1,10000,名詞,固有名詞,人名,性,*,*,すんとう,スントウ,スントウ
瑞,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ずい,ズイ,ズイ
瑞方,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ずいほう,ズイホウ,ズイホウ
瑞慶山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ずけやま,ズケヤマ,ズケヤマ
瑞慶覧,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ずけらん,ズケラン,ズケラン
調所,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ずしょ,ズショ,ズショ
雪村,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せっそん,セッソン,セッソン
摂津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せっつ,セッツ,セッツ
瀬亜,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せあ,セア,セア
靖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せい,セイ,セイ
聖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せい,セイ,セイ
清,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せい,セイ,セイ
茜,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せい,セイ,セイ
成栄,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいえい,セイエイ,セイエイ
斉王,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいおう,セイオウ,セイオウ
成王,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいおう,セイオウ,セイオウ
西海,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいかい,セイカイ,セイカイ
清沢,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいざわ,セイザワ,セイザワ
青州,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいしゅう,セイシュウ,セイシュウ
清少,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいしょう,セイショウ,セイショウ
清順,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいじゅん,セイジュン,セイジュン
聖祖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいそ,セイソ,セイソ
成祖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいそ,セイソ,セイソ
世祖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいそ,セイソ,セイソ
清田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいだ,セイダ,セイダ
成大,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいだい,セイダイ,セイダイ
西淡,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいだん,セイダン,セイダン
清田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいでん,セイデン,セイデン
清藤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいどう,セイドウ,セイドウ
清名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいな,セイナ,セイナ
清野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいの,セイノ,セイノ
青野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいの,セイノ,セイノ
情野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいの,セイノ,セイノ
西部,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいぶ,セイブ,セイブ
生盛,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいもり,セイモリ,セイモリ
青龍寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいりゅうじ,セイリュウジ,セイリュウジ
勢和,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せいわ,セイワ,セイワ
背尾,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せお,セオ,セオ
瀬賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せが,セガ,セガ
瀬上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せがみ,セガミ,セガミ
石,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せき,セキ,セキ
錫,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せき,セキ,セキ
汐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せき,セキ,セキ
関ヶ原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきがはら,セキガハラ,セキガハラ
關口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきぐち,セキグチ,セキグチ
席定,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきさだ,セキサダ,セキサダ
積水,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきすい,セキスイ,セキスイ
赤田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきた,セキタ,セキタ
赤田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきだ,セキダ,セキダ
関田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきだ,セキダ,セキダ
石戸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきと,セキト,セキト
石頭,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきとう,セキトウ,セキトウ
石涛,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきとう,セキトウ,セキトウ
関野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきの,セキノ,セキノ
関亦,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきまた,セキマタ,セキマタ
関目,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきめ,セキメ,セキメ
関吉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきよし,セキヨシ,セキヨシ
石勒,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきろく,セキロク,セキロク
関和,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せきわ,セキワ,セキワ
世木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せぎ,セギ,セギ
迫,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せこ,セコ,セコ
世故,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せこ,セコ,セコ
瀬古口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せこぐち,セコグチ,セコグチ
世古口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せこぐち,セコグチ,セコグチ
迫田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せこた,セコタ,セコタ
瀬合,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せごう,セゴウ,セゴウ
世尊寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せそんじ,セソンジ,セソンジ
勢田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せた,セタ,セタ
瀬谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せたに,セタニ,セタニ
勢津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せつ,セツ,セツ
瀬津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せつ,セツ,セツ
世津,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せつ,セツ,セツ
瀬戸井,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せとい,セトイ,セトイ
瀬藤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せとう,セトウ,セトウ
瀬戸川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せとがわ,セトガワ,セトガワ
瀬戸口,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せとぐち,セトグチ,セトグチ
瀬姓,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せな,セナ,セナ
聖名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せな,セナ,セナ
世永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せなが,セナガ,セナガ
瀬永,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せなが,セナガ,セナガ
瀬南,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せなみ,セナミ,セナミ
瀬能,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せのう,セノウ,セノウ
瀬之上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せのうえ,セノウエ,セノウエ
瀬上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せのうえ,セノウエ,セノウエ
瀬上,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せのかみ,セノカミ,セノカミ
瀬下,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せのした,セノシタ,セノシタ
瀬橋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せばし,セバシ,セバシ
瀬畑,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せばた,セバタ,セバタ
瀬林,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せばやし,セバヤシ,セバヤシ
瀬藤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せふじ,セフジ,セフジ
背振,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せふり,セフリ,セフリ
脊振,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せふり,セフリ,セフリ
征矢野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せやの,セヤノ,セヤノ
聖良,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せら,セラ,セラ
世良田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せらた,セラタ,セラタ
芹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せり,セリ,セリ
茜,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せん,セン,セン
箭川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんかわ,センカワ,センカワ
泉川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんかわ,センカワ,センカワ
千賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんが,センガ,センガ
專學,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんがく,センガク,センガク
専学,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんがく,センガク,センガク
千家,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんけ,センケ,センケ
仙崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんざき,センザキ,センザキ
仙澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんざわ,センザワ,センザワ
千寿,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんじゅ,センジュ,センジュ
仙城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんじょう,センジョウ,センジョウ
泉水,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんすい,センスイ,センスイ
泉水,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんずい,センズイ,センズイ
仙西,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんせい,センセイ,センセイ
川内,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんだい,センダイ,センダイ
仙台,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんだい,センダイ,センダイ
千代,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんだい,センダイ,センダイ
仙東,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんとう,セントウ,セントウ
船頭,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんどう,センドウ,センドウ
千堂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんどう,センドウ,センドウ
仙頭,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんどう,センドウ,センドウ
仙名,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんな,センナ,センナ
泉南,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんなん,センナン,センナン
仙南,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんなん,センナン,センナン
千音寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんのんじ,センノンジ,センノンジ
千把,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんば,センバ,センバ
仙葉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんば,センバ,センバ
千疋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんびき,センビキ,センビキ
仙北,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんほく,センホク,センホク
仙北谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんぼくや,センボクヤ,センボクヤ
千本,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんぼん,センボン,センボン
千間,-1,-1,10000,名詞,固有名詞,人名,性,*,*,せんま,センマ,センマ
絶海,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜっかい,ゼッカイ,ゼッカイ
銭坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜにさか,ゼニサカ,ゼニサカ
銭坂,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜにざか,ゼニザカ,ゼニザカ
銭田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜにた,ゼニタ,ゼニタ
銭函,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜにばこ,ゼニバコ,ゼニバコ
銭谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜにや,ゼニヤ,ゼニヤ
全,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜん,ゼン,ゼン
前開,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜんかい,ゼンカイ,ゼンカイ
善通寺,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜんつうじ,ゼンツウジ,ゼンツウジ
全並,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぜんなみ,ゼンナミ,ゼンナミ
聡,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
宋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
壮,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
宗,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
荘,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
総,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
惣,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そう,ソウ,ソウ
宗円,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうえん,ソウエン,ソウエン
草加,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうか,ソウカ,ソウカ
宗川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうかわ,ソウカワ,ソウカワ
宗薫,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうくん,ソウクン,ソウクン
総元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうげん,ソウゲン,ソウゲン
相元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうげん,ソウゲン,ソウゲン
荘剛,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうごう,ソウゴウ,ソウゴウ
曹山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうざん,ソウザン,ソウザン
荘周,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうしゅう,ソウシュウ,ソウシュウ
宗田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうた,ソウタ,ソウタ
想田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうだ,ソウダ,ソウダ
曽田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうだ,ソウダ,ソウダ
早出,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうで,ソウデ,ソウデ
五月女,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうとめ,ソウトメ,ソウトメ
宗野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうの,ソウノ,ソウノ
荘八,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうはち,ソウハチ,ソウハチ
澤海,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうみ,ソウミ,ソウミ
宗宮,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうみや,ソウミヤ,ソウミヤ
曽山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうやま,ソウヤマ,ソウヤマ
宗良,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そうら,ソウラ,ソウラ
添,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そえ,ソエ,ソエ
添田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そえた,ソエタ,ソエタ
添野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そえの,ソエノ,ソエノ
添谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そえや,ソエヤ,ソエヤ
早乙女,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そおとめ,ソオトメ,ソオトメ
五月女,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そおとめ,ソオトメ,ソオトメ
十河,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そが,ソガ,ソガ
蘇我,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そがの,ソガノ,ソガノ
寒川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そがわ,ソガワ,ソガワ
曽木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そぎ,ソギ,ソギ
曾木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そぎ,ソギ,ソギ
祖慶,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そけい,ソケイ,ソケイ
祖元,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そげん,ソゲン,ソゲン
十川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そごう,ソゴウ,ソゴウ
素山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そざん,ソザン,ソザン
曽雌,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そし,ソシ,ソシ
曾雌,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そし,ソシ,ソシ
祖式,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そしき,ソシキ,ソシキ
甲藤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そた,ソタ,ソタ
早田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そだ,ソダ,ソダ
曾田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そだ,ソダ,ソダ
袖木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そでき,ソデキ,ソデキ
外池,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そといけ,ソトイケ,ソトイケ
外尾,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとお,ソトオ,ソトオ
外川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとかわ,ソトカワ,ソトカワ
外川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとがわ,ソトガワ,ソトガワ
外吉,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そときち,ソトキチ,ソトキチ
外木場,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとこば,ソトコバ,ソトコバ
外崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとざき,ソトザキ,ソトザキ
外見,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとみ,ソトミ,ソトミ
外谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そとや,ソトヤ,ソトヤ
曽禰崎,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そねさき,ソネサキ,ソネサキ
曾根田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そねだ,ソネダ,ソネダ
曾根原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そねはら,ソネハラ,ソネハラ
岨野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,その,ソノ,ソノ
苑,-1,-1,10000,名詞,固有名詞,人名,性,*,*,その,ソノ,ソノ
薗浦,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そのうら,ソノウラ,ソノウラ
苑生,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そのお,ソノオ,ソノオ
園川,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そのかわ,ソノカワ,ソノカワ
彼杵,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そのぎ,ソノギ,ソノギ
園弓,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そのゆみ,ソノユミ,ソノユミ
曽原,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そはら,ソハラ,ソハラ
傍嶋,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そばしま,ソバシマ,ソバシマ
傍島,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そばしま,ソバシマ,ソバシマ
蕎麦田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そばた,ソバタ,ソバタ
蘇武,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そぶ,ソブ,ソブ
杣木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そまき,ソマキ,ソマキ
杣澤,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そまざわ,ソマザワ,ソマザワ
祖宮,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そみや,ソミヤ,ソミヤ
染本,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そめもと,ソメモト,ソメモト
祖谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そや,ソヤ,ソヤ
曽谷,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そや,ソヤ,ソヤ
征矢野,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そやの,ソヤノ,ソヤノ
曾山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そやま,ソヤマ,ソヤマ
空田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そらだ,ソラダ,ソラダ
反田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,そりた,ソリタ,ソリタ
象山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぞうざん,ゾウザン,ゾウザン
造々,-1,-1,10000,名詞,固有名詞,人名,性,*,*,ぞうぞう,ゾウゾウ,ゾウゾウ
多井,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たい,タイ,タイ
泰,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たい,タイ,タイ
大栄,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいえい,タイエイ,タイエイ
大王,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいおう,タイオウ,タイオウ
大賀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいが,タイガ,タイガ
大樹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいき,タイキ,タイキ
田池,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいけ,タイケ,タイケ
岱山,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいざん,タイザン,タイザン
大周,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいしゅう,タイシュウ,タイシュウ
泰住,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいじゅう,タイジュウ,タイジュウ
大道,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいどう,タイドウ,タイドウ
大豊,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいほう,タイホウ,タイホウ
当麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
大麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
黛麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
袋麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
泰麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
汰麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
碓麻,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいま,タイマ,タイマ
大祐,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいゆう,タイユウ,タイユウ
太陽,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいよう,タイヨウ,タイヨウ
庄,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいら,タイラ,タイラ
平林,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たいらばやし,タイラバヤシ,タイラバヤシ
田内,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たうち,タウチ,タウチ
太尾田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たおだ,タオダ,タオダ
鷹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たか,タカ,タカ
駿,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たか,タカ,タカ
喬,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかい,タカイ,タカイ
高井田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかいた,タカイタ,タカイタ
高井田,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかいだ,タカイダ,タカイダ
高井戸,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかいど,タカイド,タカイド
高浦,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかうら,タカウラ,タカウラ
高江州,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかえす,タカエス,タカエス
高沖,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかおき,タカオキ,タカオキ
高樹,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかき,タカキ,タカキ
高紀,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかき,タカキ,タカキ
聳城,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかぎ,タカギ,タカギ
高北,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかぎた,タカギタ,タカギタ
高草木,-1,-1,10000,名詞,固有名詞,人名,性,*,*,たかくさぎ,タカクサギ,タカクサギ
